CODIGO PROVINCIA;CODIGO DEPARTAMENTO;CODIGO CIRCUITO   ;CODIGO MESA;AMBITO;CODIGO VOTOS;VOTOS
03;001;0002 ;0034; ;9004;000
03;001;0002 ;0034; ;9005;000
03;001;0002 ;0034; ;9006;000
03;001;0002 ;0034; ;3234;077
03;001;0002 ;0034; ;3333;003
03;001;0002 ;0034; ;3221;007
03;001;0002 ;0034; ;3218;065
03;001;0002 ;0034; ;3219;035
03;001;0002 ;0034; ;3111;002
03;001;0002 ;0034; ;3112;002
03;001;0002 ;0034; ;3100;016
03;001;0002 ;0034; ;3332;004
03;001;0002 ;0034; ;3334;008
03;001;0003 ;0035; ;9001;343
03;001;0003 ;0035; ;9002;231
03;001;0003 ;0035; ;9003;000
03;001;0003 ;0035; ;9004;000
03;001;0003 ;0035; ;9005;000
03;001;0003 ;0035; ;9006;000
03;001;0003 ;0035; ;3234;101
03;001;0003 ;0035; ;3333;008
03;001;0003 ;0035; ;3221;006
03;001;0003 ;0035; ;3218;051
03;001;0003 ;0035; ;3219;021
03;001;0003 ;0035; ;3111;007
03;001;0003 ;0035; ;3112;002
03;001;0003 ;0035; ;3100;008
03;001;0003 ;0035; ;3332;000
03;001;0003 ;0035; ;3334;002
03;001;0003 ;0037; ;9001;343
03;001;0003 ;0037; ;9002;219
03;001;0003 ;0037; ;9003;000
03;001;0003 ;0037; ;9004;011
03;001;0003 ;0037; ;9005;002
03;001;0003 ;0037; ;9006;000
03;001;0003 ;0037; ;3234;102
03;001;0003 ;0037; ;3333;001
03;001;0003 ;0037; ;3221;004
03;001;0003 ;0037; ;3218;062
03;001;0003 ;0037; ;3219;017
03;001;0003 ;0037; ;3111;002
03;001;0003 ;0037; ;3112;003
03;001;0003 ;0037; ;3100;011
03;001;0003 ;0037; ;3332;001
03;001;0003 ;0037; ;3334;003
03;001;0003 ;0038; ;9001;343
03;001;0003 ;0038; ;9002;211
03;001;0003 ;0038; ;9003;001
03;001;0003 ;0038; ;9004;008
03;001;0003 ;0038; ;9005;006
03;001;0003 ;0038; ;9006;000
03;001;0003 ;0038; ;3234;089
03;001;0003 ;0038; ;3333;004
03;001;0003 ;0038; ;3221;007
03;001;0003 ;0038; ;3218;046
03;001;0003 ;0038; ;3219;022
03;001;0003 ;0038; ;3111;007
03;001;0003 ;0038; ;3112;003
03;001;0003 ;0038; ;3100;011
03;001;0003 ;0038; ;3332;002
03;001;0003 ;0038; ;3334;005
03;001;0003 ;0039; ;9001;343
03;001;0003 ;0039; ;9002;000
03;001;0003 ;0039; ;9003;000
03;001;0003 ;0039; ;9004;004
03;001;0003 ;0039; ;9005;002
03;001;0003 ;0039; ;9006;000
03;001;0003 ;0039; ;3234;108
03;001;0003 ;0039; ;3333;010
03;001;0003 ;0039; ;3221;008
03;001;0003 ;0039; ;3218;047
03;001;0003 ;0039; ;3219;018
03;001;0003 ;0039; ;3111;004
03;001;0003 ;0039; ;3112;003
03;001;0003 ;0039; ;3100;013
03;001;0003 ;0039; ;3332;005
03;001;0003 ;0039; ;3334;006
03;001;0003 ;0040; ;9001;343
03;001;0003 ;0040; ;9002;241
03;001;0003 ;0040; ;9003;000
03;001;0003 ;0040; ;9004;018
03;001;0003 ;0040; ;9005;007
03;001;0003 ;0040; ;9006;000
03;001;0003 ;0040; ;3234;123
03;001;0003 ;0040; ;3333;006
03;001;0003 ;0040; ;3221;005
03;001;0003 ;0040; ;3218;037
03;001;0003 ;0040; ;3219;025
03;001;0003 ;0040; ;3111;007
03;001;0003 ;0040; ;3112;003
03;001;0003 ;0040; ;3100;008
03;001;0003 ;0040; ;3332;001
03;001;0003 ;0040; ;3334;001
03;001;0003 ;0042; ;9001;343
03;001;0003 ;0042; ;9002;228
03;001;0003 ;0042; ;9003;000
03;001;0003 ;0042; ;9004;000
03;001;0003 ;0042; ;9005;002
03;001;0003 ;0042; ;9006;003
03;001;0003 ;0042; ;3234;104
03;001;0003 ;0042; ;3333;002
03;001;0003 ;0042; ;3221;007
03;001;0003 ;0042; ;3218;045
03;001;0003 ;0042; ;3219;027
03;001;0003 ;0042; ;3111;004
03;001;0003 ;0042; ;3112;003
03;001;0003 ;0042; ;3100;011
03;001;0003 ;0042; ;3332;002
03;001;0003 ;0042; ;3334;002
03;001;0003 ;0043; ;9001;343
03;001;0003 ;0043; ;9002;214
03;001;0003 ;0043; ;9003;000
03;001;0003 ;0043; ;9004;004
03;001;0003 ;0043; ;9005;000
03;001;0003 ;0043; ;9006;000
03;001;0003 ;0043; ;3234;103
03;001;0003 ;0043; ;3333;011
03;001;0003 ;0043; ;3221;007
03;001;0003 ;0043; ;3218;044
03;001;0003 ;0043; ;3219;021
03;001;0003 ;0043; ;3111;004
03;001;0003 ;0043; ;3112;001
03;001;0003 ;0043; ;3100;008
03;001;0003 ;0043; ;3332;005
03;001;0003 ;0043; ;3334;000
03;001;0003 ;0044; ;9001;343
03;001;0003 ;0044; ;9002;000
03;001;0003 ;0044; ;9003;000
03;001;0003 ;0044; ;9004;000
03;001;0003 ;0044; ;9005;000
03;001;0003 ;0044; ;9006;000
03;001;0003 ;0044; ;3234;106
03;001;0003 ;0044; ;3333;015
03;001;0003 ;0044; ;3221;015
03;001;0003 ;0044; ;3218;051
03;001;0003 ;0044; ;3219;019
03;001;0003 ;0044; ;3111;002
03;001;0003 ;0044; ;3112;004
03;001;0003 ;0044; ;3100;012
03;001;0003 ;0044; ;3332;005
03;001;0003 ;0044; ;3334;004
03;001;0003 ;0045; ;9001;343
03;001;0003 ;0045; ;9002;224
03;001;0003 ;0045; ;9003;000
03;001;0003 ;0045; ;9004;006
03;001;0003 ;0045; ;9005;003
03;001;0003 ;0045; ;9006;000
03;001;0003 ;0045; ;3234;121
03;001;0003 ;0045; ;3333;011
03;001;0003 ;0045; ;3221;006
03;001;0003 ;0045; ;3218;043
03;001;0003 ;0045; ;3219;021
03;001;0003 ;0045; ;3111;005
03;001;0003 ;0045; ;3112;001
03;001;0003 ;0045; ;3100;005
03;001;0003 ;0045; ;3332;000
03;001;0003 ;0045; ;3334;002
03;001;0003 ;0046; ;9001;344
03;001;0003 ;0046; ;9002;236
03;001;0003 ;0046; ;9003;000
03;001;0003 ;0046; ;9004;005
03;001;0003 ;0046; ;9005;002
03;001;0003 ;0046; ;9006;001
03;001;0003 ;0046; ;3234;090
