CODIGO PROVINCIA;CODIGO DEPARTAMENTO;CODIGO CIRCUITO   ;CODIGO MESA;AMBITO;CODIGO VOTOS;VOTOS
01;001;0001 ;0026;0;0187;009
01;001;0001 ;0026;0;0576;061
01;001;0001 ;0026;0;0580;100
01;001;0001 ;0026;0;0531;033
01;001;0001 ;0026;0;0503;017
01;001;0001 ;0026;0;0515;006
01;001;0001 ;0027;0;9001;339
01;001;0001 ;0027;0;9002;262
01;001;0001 ;0027;0;9003;000
01;001;0001 ;0027;0;9004;003
01;001;0001 ;0027;0;9005;003
01;001;0001 ;0027;0;9006;000
01;001;0001 ;0027;0;0187;011
01;001;0001 ;0027;0;0576;069
01;001;0001 ;0027;0;0580;124
01;001;0001 ;0027;0;0531;025
01;001;0001 ;0027;0;0503;018
01;001;0001 ;0027;0;0515;009
01;001;0001 ;0028;0;9001;339
01;001;0001 ;0028;0;9002;249
01;001;0001 ;0028;0;9003;000
01;001;0001 ;0028;0;9004;001
01;001;0001 ;0028;0;9005;002
01;001;0001 ;0028;0;9006;000
01;001;0001 ;0028;0;0187;007
01;001;0001 ;0028;0;0576;073
01;001;0001 ;0028;0;0580;097
01;001;0001 ;0028;0;0531;037
01;001;0001 ;0028;0;0503;024
01;001;0001 ;0028;0;0515;008
01;001;0001 ;0029;0;9001;339
01;001;0001 ;0029;0;9002;241
01;001;0001 ;0029;0;9003;000
01;001;0001 ;0029;0;9004;002
01;001;0001 ;0029;0;9005;003
01;001;0001 ;0029;0;9006;000
01;001;0001 ;0029;0;0187;013
01;001;0001 ;0029;0;0576;071
01;001;0001 ;0029;0;0580;090
01;001;0001 ;0029;0;0531;034
01;001;0001 ;0029;0;0503;021
01;001;0001 ;0029;0;0515;007
01;001;0001 ;0030;0;9001;338
01;001;0001 ;0030;0;9002;254
01;001;0001 ;0030;0;9003;000
01;001;0001 ;0030;0;9004;000
01;001;0001 ;0030;0;9005;008
01;001;0001 ;0030;0;9006;000
01;001;0001 ;0030;0;0187;013
01;001;0001 ;0030;0;0576;081
01;001;0001 ;0030;0;0580;098
01;001;0001 ;0030;0;0531;025
01;001;0001 ;0030;0;0503;021
01;001;0001 ;0030;0;0515;008
01;001;0001 ;0031;0;9001;339
01;001;0001 ;0031;0;9002;255
01;001;0001 ;0031;0;9003;000
01;001;0001 ;0031;0;9004;001
01;001;0001 ;0031;0;9005;001
01;001;0001 ;0031;0;9006;000
01;001;0001 ;0031;0;0187;014
01;001;0001 ;0031;0;0576;087
01;001;0001 ;0031;0;0580;097
01;001;0001 ;0031;0;0531;022
01;001;0001 ;0031;0;0503;016
01;001;0001 ;0031;0;0515;017
01;001;0002 ;0032;0;9001;343
01;001;0002 ;0032;0;9002;237
01;001;0002 ;0032;0;9003;000
01;001;0002 ;0032;0;9004;001
01;001;0002 ;0032;0;9005;004
01;001;0002 ;0032;0;9006;000
01;001;0002 ;0032;0;0187;008
01;001;0002 ;0032;0;0576;077
01;001;0002 ;0032;0;0580;088
01;001;0002 ;0032;0;0531;024
01;001;0002 ;0032;0;0503;021
01;001;0002 ;0032;0;0515;014
01;001;0002 ;0033;0;9001;343
01;001;0002 ;0033;0;9002;234
01;001;0002 ;0033;0;9003;000
01;001;0002 ;0033;0;9004;002
01;001;0002 ;0033;0;9005;005
01;001;0002 ;0033;0;9006;000
01;001;0002 ;0033;0;0187;009
01;001;0002 ;0033;0;0576;063
01;001;0002 ;0033;0;0580;094
01;001;0002 ;0033;0;0531;020
01;001;0002 ;0033;0;0503;024
01;001;0002 ;0033;0;0515;017
01;001;0002 ;0034;0;9001;343
01;001;0002 ;0034;0;9002;250
01;001;0002 ;0034;0;9003;000
