,,,ELECTORES,ELECTORES,ELECTORES,VOTANTES,VOTANTES,VOTANTES,CAMBIEMOS,CAMBIEMOS,CAMBIEMOS,ALIANZA FRENTE PARA LA VICTORIA,UNIDAD CIUDADANA,UNIDAD CIUDADANA,ALIANZA UNIDOS POR UNA NUEVA ALTERNATIVA (UNA),1PAIS,1PAIS,VOTOS BLANCOS,VOTOS BLANCOS,VOTOS BLANCOS,FRENTE JUSTICIALISTA,FRENTE JUSTICIALISTA,FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES,FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES,ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES
,,,DN_2015,paso_2017,DN_2017,DN_2015,paso_2017,DN_2017,DN_2015,paso_2017,DN_2017,DN_2015,paso_2017,DN_2017,DN_2015,paso_2017,DN_2017,DN_2015,paso_2017,DN_2017,paso_2017,DN_2017,paso_2017,DN_2017,DN_2015
dpto_merger_str,circuito,PROV_REF_ID,,,,,,,,,,,,,,,,,,,,,,,
bahia blanca,0092,2,136.32,141.31,134.26,100.0,100.0,100.0,29.73,34.589999999999996,39.67,31.04,29.160000000000004,28.77,21.12,13.07,9.83,12.64,7.07,4.15,9.41,9.41,3.85,5.91,5.3100000000000005
bahia blanca,0093,2,125.46,143.98,131.59,100.0,100.0,100.0,30.48,35.42,39.92,27.24,28.970000000000002,27.529999999999998,19.18,12.75,10.61,13.36,7.2700000000000005,4.8,8.559999999999999,9.43,4.93,5.99,5.34
balcarce,0098,2,126.39,140.61999999999998,127.88,100.0,100.0,100.0,45.79,48.66,55.04,24.83,20.66,18.69,16.6,13.03,8.86,12.11,8.03,5.43,9.82,9.51,1.4200000000000002,2.37,2.04
balcarce,0099,2,126.44999999999999,134.89,132.64000000000001,100.0,100.0,100.0,39.48,43.19,56.07,18.84,17.02,13.600000000000001,26.05,19.36,14.85,11.82,8.94,3.56,5.53,9.21,1.7000000000000002,2.7199999999999998,1.7999999999999998
balcarce,0100,2,132.54999999999998,147.32,130.43,100.0,100.0,100.0,57.25,62.5,63.239999999999995,13.33,12.950000000000001,14.62,15.690000000000001,11.61,10.67,0.0,0.0,0.0,4.02,5.140000000000001,2.23,3.56,1.5699999999999998
balcarce,0101,2,445.37000000000006,144.79,140.37,100.0,100.0,100.0,155.56,46.37,54.43,63.89,14.2,14.37,74.07000000000001,19.869999999999997,16.509999999999998,36.11,10.73,1.22,5.680000000000001,7.6499999999999995,0.95,1.83,6.4799999999999995
balcarce,0102,2,156.06,179.8,inf,100.0,100.0,,40.910000000000004,49.49,inf,21.21,18.18,inf,21.21,16.16,inf,12.879999999999999,4.04,inf,4.04,inf,2.02,inf,1.52
balcarce,0103,2,155.1,243.33,140.38,100.0,100.0,100.0,69.39,71.67,70.19,8.16,8.33,11.540000000000001,15.310000000000002,5.0,10.58,4.08,6.67,1.92,5.0,4.81,0.0,0.96,0.0
balcarce,0103A,2,119.39,137.89000000000001,122.75,100.0,100.0,100.0,47.53,57.709999999999994,67.06,17.87,7.93,8.24,22.05,10.57,12.16,6.08,5.29,2.35,7.049999999999999,6.2700000000000005,2.1999999999999997,3.92,2.6599999999999997
balcarce,0104,2,134.07,151.88,139.31,100.0,100.0,100.0,49.63,61.25000000000001,61.85000000000001,20.0,19.38,17.919999999999998,11.85,6.25,7.51,14.069999999999999,3.75,1.73,6.25,8.09,1.25,2.31,1.48
baradero,0105,2,136.01000000000002,134.86,129.16,100.0,100.0,100.0,36.44,36.07,44.91,38.34,26.119999999999997,26.450000000000003,20.13,16.75,12.620000000000001,12.3,9.44,9.610000000000001,5.6000000000000005,4.72,3.53,3.61,3.6700000000000004
baradero,0106,2,129.37,135.95999999999998,129.92999999999998,100.0,100.0,100.0,31.019999999999996,36.3,45.07,34.65,19.52,24.01,19.8,17.47,11.51,8.25,14.04,12.83,5.48,2.96,2.0500000000000003,3.62,1.9800000000000002
baradero,0107,2,127.46,154.91,129.51,100.0,100.0,100.0,27.939999999999998,29.459999999999997,34.589999999999996,37.29,34.69,28.92,17.630000000000003,20.09,14.59,12.11,10.209999999999999,5.949999999999999,7.24,5.89,4.01,3.1399999999999997,3.84
baradero,0108,2,145.12,157.14,150.67999999999998,100.0,100.0,100.0,45.12,44.29,52.05,24.39,10.0,17.810000000000002,14.63,22.86,16.439999999999998,13.41,0.0,8.219999999999999,1.43,2.74,0.0,1.37,0.0
baradero,0109,2,inf,130.29999999999998,120.0,,100.0,100.0,inf,36.36,45.71,inf,21.21,22.86,inf,18.18,14.29,inf,3.0300000000000002,5.71,12.120000000000001,8.57,0.0,0.0,inf
baradero,0110,2,118.17999999999999,126.6,120.98,100.0,100.0,100.0,44.47,41.49,49.74,25.06,21.279999999999998,20.979999999999997,20.39,6.38,10.620000000000001,8.35,11.700000000000001,6.22,11.700000000000001,12.18,1.06,0.26,0.25
baradero,0111,2,116.23000000000002,130.18,119.67000000000002,100.0,100.0,100.0,36.65,41.42,47.54,36.65,20.119999999999997,17.49,10.47,13.020000000000001,8.74,12.04,0.0,12.02,2.37,8.74,8.28,5.46,2.62
baradero,0113,2,118.63,124.85,123.70000000000002,100.0,100.0,100.0,25.490000000000002,23.78,34.589999999999996,46.93,42.93,37.64,14.26,15.22,11.19,10.72,6.54,8.34,3.92,5.7,1.0699999999999998,1.53,0.83
baradero,0114,2,133.32999999999998,170.82999999999998,151.85,100.0,100.0,100.0,20.0,45.83,44.440000000000005,36.67,16.669999999999998,29.630000000000003,23.330000000000002,16.669999999999998,18.52,20.0,12.5,3.6999999999999997,0.0,0.0,4.17,3.6999999999999997,0.0
bartolome mitre,0117,2,123.55000000000001,128.78,127.59,100.0,100.0,100.0,40.03,41.92,49.58,33.29,24.279999999999998,26.979999999999997,15.479999999999999,13.639999999999999,10.85,10.35,6.1,6.0,8.02,6.74,1.0699999999999998,2.23,1.7399999999999998
bartolome mitre,0117A,2,124.32000000000001,147.26999999999998,123.44,100.0,100.0,100.0,59.46,69.08999999999999,71.88,17.57,5.45,9.379999999999999,5.41,5.45,4.6899999999999995,14.860000000000001,5.45,4.6899999999999995,7.2700000000000005,4.6899999999999995,3.64,1.5599999999999998,0.0
bartolome mitre,0117B,2,122.77,141.86,132.61,100.0,100.0,100.0,58.42,58.14,54.35,19.8,19.77,27.169999999999998,11.88,8.14,10.870000000000001,6.93,4.65,2.17,6.98,4.35,0.0,1.09,0.9900000000000001
bartolome mitre,0118,2,119.66000000000001,129.29,123.64999999999999,100.0,100.0,100.0,41.21,48.54,56.31,31.569999999999997,17.57,21.04,15.5,12.55,7.82,8.88,5.86,5.81,9.21,6.41,1.05,2.4,1.13
bartolome mitre,0120,2,114.63000000000001,122.34,121.83,100.0,100.0,100.0,44.15,54.56999999999999,59.9,23.66,19.29,18.529999999999998,19.27,8.88,9.139999999999999,7.5600000000000005,3.3000000000000003,3.05,9.139999999999999,7.359999999999999,0.76,2.03,1.46
benito juarez,0436,2,125.18,153.31,131.03,100.0,100.0,100.0,32.76,38.12,44.16,36.199999999999996,37.92,32.800000000000004,14.06,10.63,7.12,12.53,15.35,12.76,1.6500000000000001,1.77,2.11,3.09,2.4699999999999998
benito juarez,0437,2,,161.35999999999999,127.78,,100.0,100.0,,50.0,50.0,,20.45,20.369999999999997,,11.360000000000001,11.110000000000001,,6.819999999999999,11.110000000000001,0.0,3.6999999999999997,2.27,0.0,
benito juarez,0438,2,181.82,inf,118.75,100.0,,100.0,45.45,inf,50.0,9.09,inf,31.25,18.18,inf,18.75,27.27,inf,0.0,,0.0,,0.0,0.0
benito juarez,0439,2,118.08000000000001,150.32000000000002,128.26999999999998,100.0,100.0,100.0,25.28,35.17,41.31,33.6,33.51,30.19,23.21,21.25,12.35,12.06,13.81,10.93,2.8899999999999997,2.3800000000000003,2.52,2.88,2.65
benito juarez,0440,2,120.39,130.53,128.03,100.0,100.0,100.0,30.919999999999998,38.17,46.21,47.370000000000005,38.93,39.39,9.21,5.34,2.27,7.89,11.450000000000001,6.0600000000000005,2.29,2.27,0.76,0.76,1.97
benito juarez,0441,2,129.13,140.54,129.41,100.0,100.0,100.0,43.309999999999995,49.55,63.870000000000005,36.22,19.82,21.01,13.389999999999999,10.81,7.5600000000000005,5.510000000000001,8.110000000000001,5.04,4.5,0.84,0.0,0.0,0.79
benito juarez,0442,2,inf,inf,132.43,,,100.0,inf,inf,48.65,inf,inf,37.84,inf,inf,5.41,inf,,0.0,inf,0.0,,0.0,inf
berazategui,0789,2,145.31,157.28,151.22,100.0,100.0,100.0,20.150000000000002,22.28,28.58,42.620000000000005,43.44,45.4,19.16,14.899999999999999,10.34,9.53,5.47,4.17,4.15,4.46,4.15,5.56,5.050000000000001
berazategui,0789A,2,127.16000000000001,127.50999999999999,129.1,100.0,100.0,100.0,21.4,23.65,30.79,45.7,44.32,47.47,23.189999999999998,16.79,12.21,11.51,6.02,5.08,3.9699999999999998,4.3,3.8899999999999997,6.08,4.81
berazategui,0789B,2,120.68,136.52,125.22,100.0,100.0,100.0,27.83,29.32,35.33,37.09,41.260000000000005,40.61,21.17,17.419999999999998,11.42,7.42,5.21,3.1300000000000003,5.29,4.67,4.92,6.45,5.680000000000001
berazategui,0789C,2,126.75,129.07,124.88,100.0,100.0,100.0,36.04,37.72,44.5,33.31,30.18,33.300000000000004,19.61,14.180000000000001,9.92,7.24,4.34,3.3300000000000005,4.4799999999999995,4.04,4.6,6.6000000000000005,5.949999999999999
berazategui,0789D,2,120.31,126.39,126.42,100.0,100.0,100.0,18.310000000000002,19.79,26.26,44.15,46.0,50.239999999999995,19.1,14.02,10.280000000000001,9.6,6.67,5.63,4.96,5.43,3.74,5.63,4.7
berazategui,0789E,2,130.22,126.61,132.98000000000002,100.0,100.0,100.0,29.020000000000003,29.94,40.660000000000004,38.32,35.78,40.23,24.69,15.55,12.19,7.93,4.33,3.74,4.92,4.79,5.01,7.7299999999999995,6.61
berazategui,0789F,2,,127.97,119.39999999999999,,100.0,100.0,,33.77,39.42,,35.64,35.67,,16.650000000000002,10.66,,4.61,3.3000000000000003,5.27,4.130000000000001,4.71,6.6000000000000005,
berazategui,0790,2,126.64,131.81,128.36,100.0,100.0,100.0,33.26,32.82,39.42,35.97,34.160000000000004,37.730000000000004,20.34,15.120000000000001,10.42,8.04,4.8500000000000005,3.4299999999999997,4.14,4.279999999999999,4.42,6.260000000000001,5.59
berazategui,0790A,2,146.11,123.58,126.44999999999999,100.0,100.0,100.0,24.44,25.71,33.71,46.36,40.510000000000005,43.89,26.340000000000003,15.52,11.379999999999999,10.18,4.64,4.03,4.21,4.47,4.109999999999999,5.57,5.34
berazategui,0792,2,132.18,138.06,132.69,100.0,100.0,100.0,26.669999999999998,28.749999999999996,34.67,41.06,40.62,41.32,19.75,14.59,9.629999999999999,9.06,5.58,4.22,4.15,4.33,3.64,4.77,4.3999999999999995
berazategui,0792A,2,120.61,121.34,122.22999999999999,100.0,100.0,100.0,24.91,26.450000000000003,33.83,40.92,38.41,40.5,20.5,14.879999999999999,10.26,7.85,4.26,3.7600000000000002,4.88,4.64,3.85,5.76,4.6
berazategui,0792B,2,128.26999999999998,148.77,135.14,100.0,100.0,100.0,21.11,25.39,31.269999999999996,40.44,49.21,43.96,19.42,18.95,11.899999999999999,10.32,7.03,5.36,5.779999999999999,5.89,3.55,5.3,4.46
berazategui,0792C,2,121.73,126.99000000000001,126.71,100.0,100.0,100.0,20.86,21.26,28.189999999999998,45.49,46.29,49.46,20.560000000000002,16.57,11.790000000000001,10.26,6.9,5.87,3.5900000000000003,3.6700000000000004,3.74,5.79,5.029999999999999
berazategui,0792D,2,131.9,131.34,125.41,100.0,100.0,100.0,24.57,24.84,29.459999999999997,47.82,46.86,47.0,21.78,15.229999999999999,10.7,10.31,6.16,5.01,4.42,4.64,4.09,5.47,5.220000000000001
berisso,0511,2,116.77,142.04000000000002,128.17000000000002,100.0,100.0,100.0,28.660000000000004,34.36,42.57,30.930000000000003,31.979999999999997,34.64,21.44,19.0,11.83,10.41,6.38,4.3,8.309999999999999,6.18,5.4399999999999995,6.05,5.06
berisso,0512,2,126.58,131.81,130.91,100.0,100.0,100.0,30.14,33.23,43.65,29.09,30.65,33.56,17.849999999999998,14.719999999999999,9.19,8.91,3.8,3.26,6.98,5.74,3.93,5.65,4.6
berisso,0513,2,126.59,136.56,127.69999999999999,100.0,100.0,100.0,31.31,32.34,40.8,34.239999999999995,33.98,36.26,20.96,16.57,10.34,10.83,5.71,3.6700000000000004,7.46,6.04,4.92,6.5,5.7
berisso,0513A,2,131.14,145.94,135.84,100.0,100.0,100.0,30.4,31.19,39.26,34.35,31.25,33.050000000000004,23.119999999999997,15.879999999999999,10.299999999999999,8.92,4.32,3.81,6.64,5.37,4.96,6.16,6.17
bolivar,0125,2,122.37,143.94,125.0,100.0,100.0,100.0,37.940000000000005,42.69,43.16,34.46,14.7,11.24,11.43,7.08,4.41,11.89,6.41,6.04,25.330000000000002,31.0,1.01,1.9900000000000002,1.97
bolivar,0125A,2,117.02,165.38,132.26,100.0,100.0,100.0,29.79,53.849999999999994,48.39,31.91,0.0,12.9,14.89,7.6899999999999995,16.13,6.38,19.23,3.2300000000000004,11.540000000000001,9.68,0.0,0.0,2.13
bolivar,0126,2,123.81,237.5,171.43,100.0,100.0,100.0,57.14,75.0,71.43,11.899999999999999,6.25,4.760000000000001,16.669999999999998,0.0,4.760000000000001,7.140000000000001,0.0,0.0,6.25,4.760000000000001,0.0,0.0,0.0
bolivar,0127,2,113.3,128.64,123.46999999999998,100.0,100.0,100.0,29.18,31.069999999999997,37.56,44.21,14.08,8.450000000000001,16.31,4.8500000000000005,4.2299999999999995,9.01,4.37,0.47000000000000003,40.78,47.42,0.0,0.47000000000000003,0.43
bolivar,0128,2,122.78,155.32,124.56,100.0,100.0,100.0,39.24,42.55,63.160000000000004,30.380000000000003,4.26,8.77,15.190000000000001,4.26,5.26,0.0,0.0,3.51,21.279999999999998,15.790000000000001,0.0,0.0,1.27
bolivar,0129,2,145.45,158.14,143.48000000000002,100.0,100.0,100.0,40.0,25.580000000000002,41.3,38.18,37.21,30.43,9.09,13.950000000000001,15.22,7.2700000000000005,6.98,2.17,9.3,8.7,0.0,0.0,1.82
bolivar,0130,2,,200.0,166.67000000000002,,100.0,100.0,,33.33,50.0,,16.669999999999998,33.33,,16.669999999999998,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
bolivar,0131,2,130.95000000000002,154.76000000000002,126.0,100.0,100.0,100.0,47.620000000000005,40.48,50.0,21.43,0.0,6.0,16.669999999999998,7.140000000000001,2.0,9.520000000000001,4.760000000000001,8.0,26.19,28.000000000000004,0.0,6.0,2.3800000000000003
bolivar,0131A,2,124.66,inf,129.79,100.0,,100.0,42.47,inf,51.06,21.92,inf,6.38,23.29,inf,12.770000000000001,10.96,inf,4.26,inf,21.279999999999998,,2.13,0.0
bolivar,0132,2,124.07999999999998,133.39000000000001,126.57000000000001,100.0,100.0,100.0,44.45,51.849999999999994,56.74,23.46,13.34,9.17,19.16,13.08,7.7700000000000005,10.42,4.75,3.66,12.13,20.1,0.47000000000000003,1.55,0.97
bolivar,0133,2,119.32000000000001,132.87,124.57000000000001,100.0,100.0,100.0,39.83,41.74,46.7,32.269999999999996,15.790000000000001,9.11,15.659999999999998,12.0,6.94,7.870000000000001,6.65,4.77,17.080000000000002,30.470000000000002,0.37,1.6500000000000001,2.23
bragado,0136,2,121.34,131.25,130.19,100.0,100.0,100.0,42.58,42.35,49.65,34.71,29.99,31.490000000000002,9.93,10.66,6.859999999999999,9.21,5.0,3.7600000000000002,7.6499999999999995,6.63,1.59,2.8000000000000003,1.91
bragado,0137,2,119.11,127.15,125.22999999999999,100.0,100.0,100.0,35.38,27.63,35.35,41.870000000000005,37.19,39.879999999999995,11.379999999999999,11.92,6.510000000000001,7.62,3.42,3.5999999999999996,13.459999999999999,10.81,2.01,3.7199999999999998,2.62
bragado,0138,2,125.53,148.75,129.35000000000002,100.0,100.0,100.0,44.68,41.25,54.35,43.62,37.5,34.78,3.19,12.5,2.17,5.319999999999999,1.25,1.09,3.75,1.09,1.25,6.52,1.06
bragado,0139,2,131.58,150.0,116.67,100.0,100.0,100.0,57.89,35.709999999999994,55.559999999999995,31.580000000000002,42.86,27.779999999999998,10.530000000000001,21.43,11.110000000000001,0.0,0.0,0.0,0.0,5.56,0.0,0.0,0.0
bragado,0140,2,116.19,133.93,125.79,100.0,100.0,100.0,47.3,40.400000000000006,51.15,36.51,36.61,32.08,7.55,11.379999999999999,8.6,7.01,4.24,2.73,5.36,4.3999999999999995,1.34,1.05,0.72
bragado,0141,2,123.56,145.51000000000002,138.07,100.0,100.0,100.0,35.6,31.740000000000002,38.07,40.31,40.12,42.05,5.76,11.379999999999999,9.66,16.75,10.780000000000001,5.11,3.5900000000000003,3.9800000000000004,0.6,1.1400000000000001,1.5699999999999998
bragado,0142,2,129.51,148.89,126.42,100.0,100.0,100.0,40.98,48.89,60.38,34.43,24.44,22.64,4.92,13.33,7.55,11.48,8.89,9.43,2.22,0.0,0.0,0.0,3.2800000000000002
bragado,0143,2,118.76,161.31,122.72000000000001,100.0,100.0,100.0,46.68,51.25999999999999,49.7,32.47,35.89,30.69,11.05,16.150000000000002,8.14,6.38,4.88,2.13,13.28,6.77,2.08,2.4,1.58
bragado,0144,2,122.31,132.18,127.36000000000001,100.0,100.0,100.0,63.91,56.47,70.82000000000001,20.94,13.56,14.29,7.4399999999999995,8.200000000000001,7.9,6.61,0.32,2.13,6.3100000000000005,3.65,0.95,1.22,0.5499999999999999
bragado,0145,2,465.66,133.54,122.66999999999999,100.0,100.0,100.0,213.13,58.540000000000006,64.83,101.01,18.67,21.22,59.599999999999994,13.29,6.98,12.120000000000001,2.22,1.7399999999999998,3.8,3.2,0.32,1.7399999999999998,1.01
brandsen,0148,2,124.25,130.98000000000002,131.68,100.0,100.0,100.0,38.79,36.29,46.86,33.58,31.22,35.089999999999996,11.39,11.790000000000001,10.190000000000001,13.170000000000002,12.049999999999999,4.8,2.6599999999999997,2.9000000000000004,2.12,3.18,3.25
brandsen,0149,2,124.10000000000001,141.78,132.9,100.0,100.0,100.0,43.980000000000004,47.949999999999996,50.32,30.12,28.08,33.550000000000004,13.25,10.96,7.1,9.64,5.48,3.8699999999999997,1.37,2.58,1.37,2.58,1.2
brandsen,0150,2,114.68,120.52000000000001,118.95,100.0,100.0,100.0,39.62,36.74,46.64,29.82,27.089999999999996,31.879999999999995,12.839999999999998,11.799999999999999,9.19,13.3,13.43,3.73,4.3,2.9899999999999998,2.85,4.54,2.69
brandsen,0151,2,116.48,127.89999999999999,122.86999999999999,100.0,100.0,100.0,39.26,40.489999999999995,48.35,31.230000000000004,30.330000000000002,31.680000000000003,13.61,13.3,8.540000000000001,10.17,5.58,4.130000000000001,3.7199999999999998,3.3099999999999996,2.58,3.9899999999999998,2.7199999999999998
brandsen,0152,2,114.34,129.66,127.73,100.0,100.0,100.0,23.400000000000002,30.509999999999998,41.6,44.529999999999994,33.900000000000006,36.13,10.190000000000001,15.68,12.18,13.96,10.17,3.36,2.54,1.68,2.97,4.2,4.15
brandsen,0153,2,112.74,130.48,118.78,100.0,100.0,100.0,38.61,49.05,53.71,32.05,27.139999999999997,29.26,12.740000000000002,9.520000000000001,7.42,14.29,6.1899999999999995,5.24,2.3800000000000003,1.7500000000000002,0.48,1.7500000000000002,0.77
brandsen,0153A,2,118.63999999999999,134.38000000000002,123.12,100.0,100.0,100.0,41.24,46.88,54.339999999999996,31.069999999999997,20.0,17.34,14.12,7.5,6.36,8.469999999999999,17.5,15.03,1.8800000000000001,2.8899999999999997,3.1199999999999997,3.47,2.26
campana,0155,2,137.04000000000002,139.60999999999999,134.63,100.0,100.0,100.0,46.83,45.57,50.72,26.400000000000002,22.5,24.099999999999998,15.49,12.53,8.870000000000001,7.89,6.4799999999999995,5.29,3.9699999999999998,3.15,3.8,4.67,4.16
campana,0155A,2,120.59,124.25,121.77,100.0,100.0,100.0,43.13,42.480000000000004,50.160000000000004,25.369999999999997,22.8,23.86,16.81,14.299999999999999,10.45,7.960000000000001,5.83,5.37,3.7699999999999996,3.64,4.5,5.88,4.43
campana,0156,2,127.75000000000001,129.68,126.66999999999999,100.0,100.0,100.0,29.09,24.81,33.89,41.22,35.54,38.2,18.67,13.26,9.93,13.98,10.22,10.22,5.36,5.220000000000001,3.1199999999999997,4.279999999999999,3.36
campana,0156A,2,119.07000000000001,137.76999999999998,120.55,100.0,100.0,100.0,37.71,40.550000000000004,43.59,31.14,29.709999999999997,27.950000000000003,17.66,15.36,10.83,9.07,8.41,6.510000000000001,5.489999999999999,4.2,4.89,5.96,3.9899999999999998
campana,0156B,2,130.04,126.02,131.89,100.0,100.0,100.0,30.2,26.8,38.57,38.91,34.12,37.980000000000004,20.23,14.57,11.42,14.95,9.030000000000001,9.370000000000001,4.17,4.37,3.02,3.93,4.1000000000000005
canuelas,0157,2,124.68999999999998,140.08,126.94000000000001,100.0,100.0,100.0,34.0,41.089999999999996,45.85,33.300000000000004,31.97,32.379999999999995,20.07,14.39,9.33,6.660000000000001,4.2299999999999995,2.58,4.32,4.1000000000000005,4.1000000000000005,4.21,3.6799999999999997
canuelas,0158,2,121.24,143.53,138.83,100.0,100.0,100.0,34.849999999999994,45.629999999999995,53.99,30.209999999999997,32.01,35.43,19.54,14.979999999999999,10.489999999999998,5.9799999999999995,2.78,2.25,5.24,4.8,3.92,5.0200000000000005,4.07
canuelas,0158A,2,133.92,133.59,137.35999999999999,100.0,100.0,100.0,16.04,18.64,25.480000000000004,64.64999999999999,55.64,63.99,18.990000000000002,9.06,7.51,4.75,4.15,4.32,4.84,4.96,4.74,6.140000000000001,5.09
canuelas,0158B,2,119.21,139.29,126.36,100.0,100.0,100.0,15.909999999999998,21.93,26.900000000000002,50.93,53.09,51.12,18.7,12.53,9.02,10.54,5.76,4.51,4.37,4.41,2.63,3.6799999999999997,2.82
canuelas,0159,2,132.29,230.92000000000002,131.22,100.0,100.0,100.0,29.75,62.67,45.48,38.21,30.919999999999998,33.56,18.5,23.400000000000002,9.36,6.529999999999999,3.9,2.23,10.58,6.239999999999999,6.69,3.1199999999999997,4.2299999999999995
canuelas,0160,2,115.91,138.82000000000002,134.88,100.0,100.0,100.0,21.59,22.35,36.05,40.910000000000004,41.18,37.21,17.05,18.82,9.3,9.09,4.71,5.81,2.35,5.81,3.53,5.81,5.680000000000001
canuelas,0161,2,125.0,260.0,183.32999999999998,100.0,100.0,100.0,37.5,80.0,66.67,25.0,20.0,16.669999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
canuelas,0162,2,133.86,137.39,134.48,100.0,100.0,100.0,32.28,37.39,45.69,37.8,35.65,35.339999999999996,19.689999999999998,14.78,8.62,4.72,2.6100000000000003,0.86,5.220000000000001,7.76,2.6100000000000003,1.72,2.36
capitan sarmiento,0121,2,127.71999999999998,137.4,124.52000000000001,100.0,100.0,100.0,36.13,43.2,51.790000000000006,28.18,21.7,20.64,17.34,15.909999999999998,13.15,16.18,6.39,8.799999999999999,3.7800000000000002,3.32,1.38,1.8399999999999999,1.71
capitan sarmiento,0122,2,119.17,130.28,122.61,100.0,100.0,100.0,29.580000000000002,38.07,47.83,36.67,26.61,32.61,15.0,15.6,8.7,15.83,7.340000000000001,5.65,3.6700000000000004,1.7399999999999998,0.9199999999999999,2.6100000000000003,0.42
carlos casares,0164,2,127.74000000000001,139.65,128.28,100.0,100.0,100.0,41.28,46.85,52.690000000000005,32.550000000000004,15.53,16.97,11.93,11.959999999999999,7.85,13.08,9.34,6.75,14.940000000000001,14.31,2.16,2.7199999999999998,2.6599999999999997
carlos casares,0164A,2,156.51999999999998,205.88000000000002,165.0,100.0,100.0,100.0,34.78,29.409999999999997,30.0,21.740000000000002,17.65,20.0,13.04,5.88,20.0,17.39,17.65,15.0,23.53,10.0,0.0,0.0,0.0
carlos casares,0165,2,118.33,129.10999999999999,120.08000000000001,100.0,100.0,100.0,40.44,43.33,50.31,30.28,12.0,10.56,14.540000000000001,14.44,8.9,11.55,9.11,5.18,16.669999999999998,24.02,1.11,0.83,1.0
carlos casares,0165A,2,122.33000000000001,150.0,140.28,100.0,100.0,100.0,45.629999999999995,41.18,47.22,33.98,22.06,16.669999999999998,6.800000000000001,8.82,8.33,13.59,8.82,6.94,16.18,18.060000000000002,1.47,1.39,0.0
carlos casares,0165B,2,120.87,502.13,132.68,100.0,100.0,100.0,47.83,148.94,46.2,32.17,72.34,18.87,8.7,38.3,7.32,0.0,13.83,9.3,42.55,16.34,8.51,1.97,0.0
carlos casares,0166,2,121.78999999999999,141.60999999999999,126.8,100.0,100.0,100.0,36.870000000000005,40.150000000000006,42.480000000000004,35.199999999999996,7.3,9.15,15.64,13.87,11.110000000000001,11.17,0.0,4.58,33.58,32.029999999999994,0.0,0.0,0.0
carlos casares,0166A,2,130.51,175.31,141.0,100.0,100.0,100.0,28.810000000000002,33.33,46.0,39.83,17.28,14.000000000000002,16.1,16.05,11.0,10.17,2.4699999999999998,5.0,19.75,22.0,1.23,1.0,0.0
carlos casares,0167,2,116.28,123.82,432.16999999999996,100.0,100.0,100.0,32.34,36.720000000000006,146.09,44.04,8.68,33.910000000000004,9.17,9.180000000000001,19.13,10.32,6.7,11.3,35.480000000000004,140.87,0.5,8.7,1.38
carlos casares,0167A,2,120.82,137.62,121.61,100.0,100.0,100.0,31.230000000000004,42.38,49.15,44.98,6.67,16.1,7.8100000000000005,13.81,9.75,12.27,13.33,10.17,18.57,14.41,0.95,0.42,1.1199999999999999
carlos tejedor,0169,2,112.77,127.98,123.46,100.0,100.0,100.0,43.309999999999995,33.839999999999996,43.19,35.79,19.09,19.509999999999998,5.38,16.470000000000002,9.790000000000001,11.51,9.86,7.55,13.28,16.24,1.3299999999999998,2.59,1.71
carlos tejedor,0170,2,112.47,128.82,127.56,100.0,100.0,100.0,41.79,38.42,51.459999999999994,43.66,22.66,22.93,4.569999999999999,13.79,6.34,6.859999999999999,7.140000000000001,4.15,9.610000000000001,11.219999999999999,3.6900000000000004,3.66,2.08
carlos tejedor,0171,2,105.69,226.75,110.22000000000001,100.0,100.0,100.0,47.599999999999994,80.25,51.39,34.73,47.13,26.009999999999998,8.38,27.389999999999997,9.91,8.08,12.740000000000002,5.57,7.64,6.81,1.27,0.31,0.3
carlos tejedor,0171A,2,,500.0,166.67000000000002,,100.0,100.0,,100.0,66.67,,0.0,0.0,,0.0,0.0,,0.0,33.33,0.0,0.0,0.0,0.0,
carlos tejedor,0172,2,110.89,126.46,120.59,100.0,100.0,100.0,34.98,28.99,36.36,41.58,34.82,37.29,6.2700000000000005,14.790000000000001,7.61,14.52,14.2,10.58,3.11,5.38,0.97,2.04,0.9900000000000001
carlos tejedor,0173,2,125.74000000000001,126.42,136.95999999999998,100.0,100.0,100.0,50.03999999999999,32.29,52.43,40.67,9.94,11.110000000000001,10.43,16.81,11.020000000000001,8.76,7.1499999999999995,5.35,23.53,32.24,0.33,1.32,1.43
carmen de areco,0175,2,125.64,127.89999999999999,123.2,100.0,100.0,100.0,36.67,43.120000000000005,49.29,38.279999999999994,22.32,24.0,11.33,12.49,8.110000000000001,16.48,13.03,11.77,4.2299999999999995,3.8899999999999997,0.69,1.5,1.32
carmen de areco,0176,2,305.1,142.03,129.87,100.0,100.0,100.0,76.02,39.61,45.129999999999995,87.76,22.71,29.42,33.67,11.84,5.970000000000001,40.31,14.249999999999998,4.65,5.3100000000000005,6.859999999999999,0.97,1.55,1.02
carmen de areco,0177,2,121.82,142.07,129.94,100.0,100.0,100.0,40.61,37.93,47.77,35.15,26.21,28.03,10.91,13.100000000000001,10.190000000000001,10.91,17.24,7.01,3.45,4.46,0.0,1.91,1.21
